cluster_id, record_id
86256,A990949
86256,A935688
86257,A990950
86258,A990951
86258,A928609
86258,A956441
86259,A990952
86262,A990955
86262,A956801
86262,A996358
86268,A990961
86268,A942749
86268,A950926
86268,A955996
86271,A990964
86273,A990966
86273,A945882
86273,A933970
86273,A969572
86273,A978757
86273,A989840
86279,A990972
86279,A950765
86279,A973246
86279,A972964
86280,A990973
86281,A990974
86282,A990975
86282,A981241
86282,A944220
86282,A956444
86282,A960926
86289,A990982
86290,A990983
86291,A990984
86291,A915056
86293,A990986
86294,A990987
86295,A990988
86296,A990989
86297,A990990
86297,A918916
86298,A990991
86298,A997051
86298,A949259
86298,A908973
86298,A936982
86300,A990993
86302,A990995
86302,A992204
86303,A990996
86304,A990997
86305,A990998
86307,A991000
86307,A923591
86307,A945554
86307,A922092
86308,A991001
86309,A991002
86312,A991005
86314,A991007
86314,A995843
86315,A991008
86319,A991012
86319,A998642
86320,A991013
86320,A913868
86320,A984595
86321,A991014
86321,A905568
86321,A910019
86323,A991016
86324,A991017
86325,A991018
86326,A991019
86327,A991020
86328,A991021
86332,A991025
86332,A912764
86332,A925017
86332,A929510
86332,A972244
86332,A919622
86332,A933270
86334,A991027
86335,A991028
86338,A991031
86339,A991032
86339,A972828
86342,A991035
86342,A930610
86344,A991037
86346,A991039
86346,A974465
86349,A991042
86349,A996726
86349,A980711
86353,A991046
86354,A991047
86354,A971532
86355,A991048
86358,A991051
86361,A991054
86362,A991055
86362,A955630
86362,A959852
86364,A991057
86366,A991059
86369,A991062
86369,A922998
86369,A982034
86369,A975569
86369,A936941
86371,A991064
86371,A983330
86374,A991067
86376,A991069
86377,A991070
86378,A991071
86378,A946309
86379,A991072
86380,A991073
86381,A991074
86381,A954093
86381,A917805
86381,A970649
86381,A993205
86381,A996139
86382,A991075
86385,A991078
86386,A991079
86390,A991083
86392,A991085
86394,A991087
86395,A991088
86396,A991089
86400,A991093
86400,A905614
86400,A907529
86400,A911562
86401,A991094
86404,A991097
86404,A969767
86404,A929262
86406,A991099
86409,A991102
86409,A942942
86411,A991104
86412,A991105
86414,A991107
86414,A957793
86414,A984385
86414,A991829
86416,A991109
86416,A932334
86418,A991111
86419,A991112
86422,A991115
86424,A991117
86424,A987035
86427,A991120
86430,A991123
86430,A921844
86431,A991124
86434,A991127
86435,A991128
86438,A991131
86447,A991140
86447,A942280
86448,A991141
86449,A991142
86454,A991147
86454,A927675
86454,A997689
86454,A944776
86457,A991150
86457,A969710
86457,A982624
86457,A937938
86460,A991153
86460,A954684
86460,A981513
86462,A991155
86463,A991156
86463,A984815
86463,A929737
86464,A991157
86465,A991158
86466,A991159
86467,A991160
86469,A991162
86471,A991164
86473,A991166
86473,A919594
86473,A988120
86475,A991168
86475,A968690
86475,A947590
86476,A991169
86477,A991170
86478,A991171
86481,A991174
86485,A991178
86488,A991181
86489,A991182
86490,A991183
86491,A991184
86491,A970563
86491,A916863
86492,A991185
86492,A943112
86494,A991187
86496,A991189
86501,A991194
86504,A991197
86504,A960205
86505,A991198
86505,A905102
86505,A938218
86505,A987777
86505,A961990
86505,A984865
86505,A958530
86507,A991200
86507,A995728
86507,A937844
86508,A991201
86508,A989499
86508,A949569
86508,A942001
86508,A975939
86509,A991202
86509,A937261
86513,A991206
86513,A931121
86513,A936026
86513,A941232
86513,A942773
86520,A991213
86522,A991215
86522,A970306
86522,A976759
86523,A991216
86523,A953561
86523,A954704
86523,A993849
86523,A911181
86526,A991219
86527,A991220
86527,A907791
86527,A991406
86529,A991222
86530,A991223
86531,A991224
86531,A981491
86531,A926075
86531,A966538
86531,A985566
86531,A951041
86531,A978230
86540,A991233
86540,A946723
86541,A991234
86542,A991235
86544,A991237
86544,A925550
86544,A917418
86544,A924491
86545,A991238
86546,A991239
86547,A991240
86547,A943323
86548,A991241
86553,A991246
86553,A922688
86553,A997223
86556,A991249
86559,A991252
86559,A912648
86560,A991253
86562,A991255
86563,A991256
86564,A991257
86565,A991258
86566,A991259
86566,A987662
86568,A991261
86568,A946359
86568,A936079
86569,A991262
86569,A919614
86569,A948097
86569,A963163
86573,A991266
86576,A991269
86576,A925986
86578,A991271
86580,A991273
86580,A998116
86580,A978558
86581,A991274
86583,A991276
86584,A991277
86584,A978203
86588,A991281
86589,A991282
86590,A991283
86591,A991284
86591,A994706
86594,A991287
86600,A991293
86600,A933769
86602,A991295
86605,A991298
86605,A932144
86606,A991299
86609,A991302
86609,A972225
86612,A991305
86613,A991306
86617,A991310
86620,A991313
86620,A973164
86620,A942440
86621,A991314
86623,A991316
86624,A991317
86626,A991319
86628,A991321
86633,A991326
86634,A991327
86634,A948757
86634,A988772
86635,A991328
86635,A970615
86638,A991331
86639,A991332
86639,A913430
86640,A991333
86642,A991335
86643,A964011
86643,A980759
86644,A991337
86649,A991342
86649,A917615
86649,A975891
86650,A991343
86650,A974175
86651,A991344
86651,A936262
86653,A991346
86654,A991347
86654,A944947
86657,A991350
86657,A916736
86659,A991352
86660,A991353
86661,A991354
86662,A991355
86665,A991358
86669,A991362
86669,A939566
86669,A950898
86671,A991364
86672,A991365
86672,A980884
86673,A991366
86674,A991367
86674,A983466
86677,A991370
86677,A948948
86679,A991372
86679,A939953
86679,A991203
86680,A991373
86681,A991374
86681,A921110
86681,A940590
86681,A911105
86681,A939207
86681,A927669
86684,A991377
86686,A991379
86686,A908330
86688,A991381
86688,A929374
86691,A991384
86691,A925537
86693,A991386
86698,A991391
86700,A991393
86701,A991394
86702,A991395
86704,A991397
86706,A991399
86706,A994972
86707,A991400
86707,A918260
86708,A991401
86710,A991403
86710,A929309
86710,A945937
86710,A950965
86711,A991404
86711,A948438
86711,A995763
86714,A991407
86715,A991408
86720,A991413
86722,A991415
86723,A991416
86724,A991417
86726,A991419
86726,A934954
86727,A991420
86728,A991421
86730,A991423
86731,A991424
86731,A923790
86731,A926511
86731,A980111
86731,A925994
86732,A991425
86733,A991426
86734,A991427
86735,A991428
86736,A991429
86737,A991430
86738,A991431
86739,A991432
86744,A991437
86744,A945508
86746,A991439
86746,A987901
86748,A991441
86752,A991445
86753,A991446
86759,A991452
86759,A945547
86760,A991453
86763,A991456
86764,A991457
86766,A991459
86769,A991462
86770,A991463
86771,A991464
86774,A991467
86776,A991469
86779,A991472
86780,A991473
86780,A952672
86780,A938989
86782,A991475
86782,A909827
86783,A991476
86784,A991477
86784,A984388
86785,A991478
86787,A991480
86788,A991481
86789,A991482
86789,A948655
86789,A968853
86793,A991486
86795,A991488
86795,A945614
86795,A916443
86795,A971232
86795,A986515
86797,A991490
86797,A922522
86801,A991494
86804,A991497
86805,A991498
86805,A909741
86806,A991499
86806,A977718
86806,A945957
86806,A917129
86807,A991500
86808,A991501
86809,A991502
86811,A991504
86815,A991508
86817,A991510
86820,A991513
86824,A991517
86824,A985776
86826,A991519
86829,A991522
86830,A991523
86830,A964200
86830,A941872
86830,A920815
86830,A934628
86832,A991525
86836,A991529
86836,A915491
86838,A991531
86838,A988646
86840,A991533
86843,A991536
86844,A991537
86846,A991539
86847,A991540
86847,A926968
86847,A954713
86847,A927737
86848,A991541
86848,A994379
86850,A991543
86851,A991544
86851,A935262
86853,A991546
86853,A919919
86855,A991548
86858,A991551
86867,A991560
86868,A991561
86869,A991562
86869,A995201
86869,A915498
86869,A961555
86873,A991566
86874,A991567
86875,A991568
86875,A993411
86878,A991571
86878,A945688
86882,A991575
86882,A979153
86882,A963229
86882,A989195
86883,A991576
86884,A991577
86884,A912571
86885,A991578
86885,A914426
86885,A945420
86885,A994170
86886,A991579
86888,A991581
86889,A991582
86890,A991583
86891,A991584
86891,A934297
86893,A991586
86895,A991588
86896,A991589
86898,A991591
86899,A991592
86900,A991593
86903,A991596
86904,A991597
86906,A991599
86908,A991601
86909,A991602
86909,A988802
86909,A977025
86909,A941731
86909,A964376
86909,A933792
86909,A951022
86909,A993136
86909,A965325
86913,A991606
86914,A991607
86916,A991609
86916,A972717
86916,A917590
86916,A946119
86917,A991610
86919,A991612
86920,A991613
86923,A991616
86923,A923436
86925,A991618
86926,A991619
86926,A981743
86926,A950028
86928,A991621
86930,A991623
86931,A991624
86931,A979841
86933,A991626
86933,A997282
86933,A925512
86937,A991630
86937,A904733
86938,A991631
86941,A991634
86942,A991635
86943,A991636
86944,A991637
86945,A991638
86949,A991642
86950,A991643
86955,A991648
86955,A932064
86956,A991649
86958,A991651
86960,A991653
86961,A991654
86964,A991657
86965,A991658
86965,A937626
86965,A975624
86965,A971598
86965,A955518
86966,A991659
86966,A931204
86972,A991665
86973,A991666
86973,A911374
86973,A942465
86974,A991667
86976,A991669
86977,A991670
86978,A991671
86979,A991672
86987,A991680
86988,A991681
86990,A991683
86990,A997825
86992,A991685
86993,A991686
86993,A971036
86993,A949759
86993,A950116
86993,A964925
86993,A977734
86993,A912710
86995,A991688
86997,A991690
86998,A991691
86999,A991692
87002,A991695
87002,A985077
87002,A992074
87005,A991698
87006,A991699
87007,A991700
87013,A991706
87016,A991709
87017,A991710
87018,A991711
87018,A989217
87020,A991713
87022,A991715
87022,A913985
87022,A909685
87022,A961445
87023,A991716
87024,A991717
87025,A991718
87026,A991719
87029,A991722
87031,A991724
87031,A940830
87033,A991726
87034,A991727
87037,A991730
87039,A991732
87039,A934408
87039,A982817
87039,A973715
87040,A991733
87040,A987179
87040,A942992
87040,A978168
87041,A991734
87045,A991738
87045,A948682
87045,A934887
87047,A991740
87047,A908558
87049,A991742
87052,A991745
87053,A991746
87055,A991748
87056,A991749
87057,A991750
87059,A991752
87060,A991753
87063,A991756
87065,A991758
87065,A915204
87065,A932359
87067,A991760
87067,A941588
87067,A913733
87067,A978806
87071,A991764
87072,A991765
87073,A991766
87076,A991769
87079,A991772
87079,A973010
87079,A918921
87079,A935655
87079,A974074
87081,A991774
87082,A991775
87085,A991778
87087,A991780
87089,A991782
87089,A998774
87091,A991784
87092,A991785
87096,A991789
87097,A991790
87098,A991791
87098,A934145
87098,A979076
87098,A997541
87102,A991795
87106,A991799
87106,A969162
87106,A969536
87107,A991800
87111,A991804
87111,A911043
87111,A960686
87111,A941319
87111,A984033
87112,A991805
87115,A991808
87115,A970330
87115,A970898
87115,A985929
87117,A991810
87117,A905358
87117,A930322
87121,A991814
87122,A991815
87124,A991817
87125,A991818
87125,A910735
87127,A991820
87130,A991823
87130,A955362
87130,A942230
87131,A991824
87132,A991825
87134,A991827
87137,A991830
87138,A991831
87140,A991833
87145,A991838
87147,A991840
87149,A991842
87150,A991843
87153,A991846
87153,A957639
87153,A963368
87153,A942911
87155,A991848
87155,A973524
87158,A991851
87159,A991852
87160,A991853
87160,A994650
87160,A983947
87161,A991854
87163,A991856
87164,A991857
87165,A991858
87167,A991860
87172,A991865
87174,A991867
87176,A991869
87177,A991870
87179,A991872
87181,A991874
87181,A955832
87181,A974962
87182,A991875
87182,A919651
87182,A975804
87182,A958314
87182,A989729
87185,A991878
87185,A997288
87185,A970690
87187,A991880
87189,A991882
87193,A991886
87195,A991888
87200,A991893
87201,A991894
87201,A908012
87202,A991895
87204,A991897
87205,A991898
87206,A991899
87207,A991900
87210,A991903
87211,A991904
87212,A991905
87212,A931261
87213,A991906
87213,A929755
87213,A916300
87215,A991908
87216,A991909
87216,A974065
87218,A991911
87227,A991920
87229,A991922
87229,A984820
87231,A991924
87233,A991926
87234,A991927
87234,A915010
87235,A991928
87235,A906959
87235,A997878
87237,A991930
87239,A991932
87239,A923284
87241,A991934
87245,A991938
87248,A991941
87250,A991943
87251,A991944
87251,A981547
87251,A982475
87252,A991945
87253,A991946
87256,A991949
87256,A984951
87258,A991951
87260,A991953
87262,A991955
87262,A920147
87262,A933681
87262,A960851
87262,A992923
87265,A991958
87265,A991152
87266,A991959
87267,A991960
87267,A952765
87272,A991965
87275,A991968
87277,A991970
87277,A995788
87279,A991972
87280,A991973
87280,A991675
87280,A933925
87282,A991975
87283,A991976
87283,A985188
87283,A955374
87284,A991977
87288,A991981
87288,A958973
87288,A974841
87289,A991982
87290,A991983
87291,A991984
87292,A991985
87295,A991988
87296,A991989
87298,A991991
87298,A992776
87299,A991992
87302,A991995
87302,A913797
87302,A982824
87302,A971524
87303,A991996
87304,A991997
87305,A991998
87305,A908977
87305,A926713
87306,A991999
87310,A992003
87310,A987754
87314,A992007
87314,A956560
87316,A992009
87316,A959803
87316,A968794
87317,A992010
87318,A992011
87318,A934594
87318,A934747
87319,A992012
87319,A918561
87319,A936173
87319,A970399
87319,A988786
87326,A992019
87326,A985296
87326,A905216
87326,A950874
87326,A982430
87328,A992021
87334,A992027
87336,A992029
87336,A995389
87336,A997293
87336,A986255
87337,A992030
87338,A992031
87339,A992032
87340,A992033
87340,A953098
87341,A992034
87341,A935546
87341,A988998
87341,A928952
87343,A992036
87344,A992037
87345,A992038
87345,A931856
87346,A992039
87348,A992041
87350,A992043
87351,A992044
87354,A992047
87355,A992048
87356,A992049
87356,A930603
87359,A992052
87361,A992054
87363,A992056
87364,A992057
87364,A917964
87364,A913161
87365,A992058
87365,A959821
87366,A992059
87366,A998347
87366,A911856
87368,A992061
87371,A992064
87374,A992067
87375,A992068
87375,A937568
87375,A994143
87375,A968179
87377,A992070
87380,A992073
87382,A992075
87386,A992079
87387,A992080
87387,A922436
87387,A991226
87388,A992081
87389,A992082
87397,A992090
87400,A992093
87401,A992094
87402,A992095
87403,A992096
87403,A991816
87403,A959183
87404,A992097
87406,A992099
87408,A992101
87409,A992102
87411,A992104
87411,A930612
87411,A939214
87417,A992110
87420,A992113
87420,A977682
87420,A946138
87423,A992116
87425,A992118
87426,A992119
87427,A992120
87430,A992123
87433,A992126
87433,A967137
87433,A913044
87433,A964007
87435,A992128
87436,A992129
87437,A992130
87440,A992133
87440,A960014
87441,A992134
87441,A995138
87443,A992136
87443,A931144
87443,A950079
87443,A955162
87443,A947920
87443,A955069
87443,A981601
87445,A992138
87447,A992140
87449,A992142
87450,A992143
87450,A955953
87454,A992147
87454,A929684
87454,A968753
87455,A992148
87457,A992150
87457,A983031
87458,A992151
87460,A992153
87464,A992157
87464,A908153
87464,A930512
87464,A926599
87464,A939498
87466,A992159
87467,A992160
87468,A992161
87468,A937598
87468,A985072
87468,A995968
87468,A988911
87469,A992162
87469,A964108
87471,A992164
87473,A992166
87476,A992169
87476,A992051
87476,A910627
87477,A992170
87478,A992171
87480,A992173
87480,A990289
87480,A958587
87480,A923122
87481,A992174
87483,A992176
87485,A992178
87488,A992181
87491,A992184
87493,A992186
87494,A992187
87497,A992190
87502,A992195
87505,A992198
87508,A992201
87508,A958777
87513,A992206
87515,A992208
87515,A992155
87516,A992209
87517,A992210
87519,A992212
87520,A992213
87520,A934128
87520,A951266
87520,A934210
87520,A955524
87528,A992221
87529,A992222
87529,A933790
87529,A950793
87529,A961465
87529,A971421
87529,A980512
87529,A962555
87531,A992224
87531,A961021
87533,A992226
87534,A992227
87534,A988502
87534,A922774
87535,A992228
87535,A962099
87535,A998862
87536,A992229
87537,A992230
87540,A992233
87541,A992234
87542,A992235
87548,A992241
87548,A948196
87549,A992242
87552,A992245
87552,A944896
87553,A992246
87553,A937619
87553,A931604
87554,A992247
87554,A935745
87554,A981205
87555,A992248
87563,A992256
87564,A992257
87566,A992259
87569,A992262
87572,A992265
87572,A930505
87572,A985268
87572,A988075
87572,A950413
87573,A992266
87573,A922102
87573,A919511
87573,A932928
87575,A992268
87576,A992269
87577,A992270
87581,A992274
87582,A992275
87583,A992276
87583,A981003
87586,A992279
87594,A992287
87598,A992291
87601,A992294
87603,A992296
87604,A992297
87604,A979858
87605,A992298
87606,A992299
87606,A926089
87606,A937265
87606,A909794
87608,A992301
87609,A992302
87610,A992303
87610,A993924
87613,A992306
87613,A960209
87613,A904700
87613,A996504
87615,A992308
87619,A992312
87619,A997081
87619,A971357
87620,A992313
87621,A992314
87622,A992315
87623,A992316
87623,A966152
87625,A992318
87625,A993871
87626,A992319
87626,A956436
87626,A945059
87626,A961174
87627,A992320
87627,A928184
87628,A992321
87628,A980628
87628,A963117
87628,A991193
87628,A995183
87628,A951659
87630,A992323
87632,A992325
87636,A992329
87636,A941531
87637,A992330
87637,A938491
87638,A992331
87639,A992332
87642,A992335
87642,A939630
87642,A978407
87646,A992339
87646,A922456
87649,A992342
87651,A992344
87652,A992345
87653,A992346
87654,A992347
87655,A992348
87655,A991855
87655,A913244
87656,A992349
87659,A992352
87659,A914741
87659,A998142
87662,A992355
87665,A992358
87667,A992360
87667,A945328
87667,A934725
87667,A919599
87667,A984603
87668,A992361
87670,A992363
87676,A992369
87677,A992370
87679,A992372
87682,A992375
87682,A949966
87682,A922532
87682,A905076
87682,A988202
87687,A992380
87687,A997244
87687,A925745
87692,A992385
87692,A994692
87693,A992386
87693,A946721
87694,A992387
87696,A992389
87697,A992390
87697,A923552
87697,A934843
87697,A957486
87697,A989869
87698,A992391
87699,A992392
87700,A992393
87700,A915733
87702,A992395
87705,A992398
87706,A992399
87706,A995523
87706,A932307
87707,A992400
87709,A992402
87710,A992403
87710,A974952
87710,A991751
87714,A992407
87714,A923172
87714,A974049
87716,A992409
87719,A992412
87724,A992417
87724,A907323
87724,A965411
87724,A910029
87725,A992418
87725,A936485
87725,A994099
87727,A992420
87728,A992421
87728,A935492
87728,A929985
87729,A992422
87730,A992423
87731,A992424
87732,A992425
87732,A985295
87732,A962930
87732,A931455
87733,A992426
87734,A992427
87734,A917952
87734,A943975
87734,A919564
87734,A993725
87735,A992428
87735,A994163
87735,A979152
87736,A992429
87737,A992430
87738,A992431
87738,A924928
87738,A956291
87739,A992432
87739,A974763
87739,A906986
87739,A908740
87739,A959209
87740,A992433
87741,A992434
87741,A982176
87742,A992435
87742,A981025
87742,A925734
87742,A997252
87742,A917220
87743,A992436
87743,A930194
87743,A919184
87743,A973790
87744,A992437
87744,A995351
87744,A920150
87745,A992438
87745,A929016
87751,A992444
87752,A992445
87753,A992446
87753,A947866
87753,A991402
87753,A966019
87754,A992447
87758,A992451
87759,A992452
87763,A992456
87764,A992457
87764,A919022
87764,A927175
87764,A954651
87764,A985821
87764,A986376
87764,A911013
87765,A992458
87770,A992463
87772,A992465
87774,A992467
87777,A992470
87779,A992472
87785,A992478
87785,A980532
87785,A967402
87785,A977564
87790,A992483
87792,A992485
87793,A992486
87794,A992487
87795,A992488
87795,A974516
87796,A992489
87798,A992491
87799,A992492
87799,A988327
87799,A932621
87801,A992494
87804,A992497
87806,A992499
87807,A992500
87808,A992501
87809,A992502
87809,A935278
87809,A930914
87811,A992504
87811,A920050
87812,A992505
87815,A992508
87818,A992511
87819,A992512
87819,A961060
87821,A992514
87823,A992516
87825,A992518
87827,A992520
87829,A992522
87832,A992525
87833,A992526
87833,A993946
87834,A992527
87835,A992528
87837,A992530
87839,A992532
87840,A992533
87843,A992536
87847,A992540
87847,A956454
87848,A992541
87848,A907960
87848,A920137
87849,A992542
87851,A992544
87853,A992546
87854,A992547
87854,A982676
87854,A947638
87854,A977717
87854,A997938
87854,A956494
87856,A992549
87856,A956263
87859,A992552
87859,A945464
87860,A992553
87862,A992555
87864,A992557
87865,A992558
87866,A992559
87868,A992561
87871,A992564
87871,A909438
87871,A909181
87871,A956556
87871,A963654
87871,A998754
87871,A942291
87872,A992565
87873,A992566
87874,A992567
87875,A992568
87876,A992569
87877,A992570
87878,A992571
87881,A992574
87886,A992579
87886,A912567
87886,A927454
87889,A992582
87889,A914886
87890,A992583
87891,A992584
87896,A992589
87896,A948617
87896,A972573
87897,A992590
87897,A997456
87898,A992591
87903,A992596
87903,A928581
87903,A978520
87903,A921565
87904,A992597
87909,A992602
87909,A967755
87909,A996998
87910,A992603
87911,A992604
87912,A992605
87913,A992606
87913,A971395
87919,A992612
87919,A966417
87920,A992613
87924,A992617
87927,A992620
87929,A992622
87929,A986825
87929,A931367
87929,A977196
87929,A987089
87932,A992625
87934,A992627
87934,A975897
87934,A975019
87936,A992629
87937,A992630
87937,A921129
87937,A949007
87937,A985349
87938,A992631
87942,A992635
87944,A992637
87947,A992640
87949,A992642
87951,A992644
87954,A992647
87954,A998680
87955,A992648
87957,A992650
87957,A908358
87960,A992653
87960,A923811
87960,A991776
87962,A992655
87962,A937205
87964,A992657
87964,A947759
87965,A992658
87965,A974530
87965,A972471
87968,A992661
87970,A992663
87972,A992665
87973,A992666
87974,A992667
87975,A992668
87976,A992669
87977,A992670
87984,A992677
87984,A998034
87984,A958024
87987,A992680
87988,A992681
87989,A992682
87990,A992683
87990,A998140
87995,A992688
87995,A991492
87995,A904907
87995,A963086
87996,A992689
87997,A992690
87997,A911101
87997,A913798
87997,A980347
88005,A992698
88006,A992699
88006,A992535
88007,A992700
88007,A926602
88008,A992701
88009,A992702
88009,A906858
88009,A954510
88009,A923006
88009,A946610
88009,A995641
88010,A992703
88011,A992704
88014,A992707
88015,A992708
88016,A992709
88019,A992712
88021,A992714
88024,A992717
88025,A992718
88025,A914647
88025,A932361
88026,A992719
88026,A935145
88026,A943923
88027,A992720
88028,A992721
88033,A992726
88036,A992729
88036,A967079
88036,A943455
88036,A972628
88036,A989283
88039,A992732
88040,A992733
88043,A992736
88043,A940342
88044,A992737
88044,A971582
88044,A986245
88045,A992738
88045,A942572
88045,A908352
88045,A954345
88047,A992740
88047,A905722
88047,A945098
88047,A954342
88049,A992742
88050,A992743
88057,A992750
88057,A982317
88057,A961009
88057,A963444
88057,A944432
88057,A959356
88058,A992751
88059,A992752
88062,A992755
88063,A992756
88067,A992760
88068,A992761
88068,A990425
88068,A990606
88070,A992763
88071,A992764
88071,A920091
88071,A937125
88071,A989415
88071,A908290
88071,A988868
88071,A995998
88076,A992769
88078,A992771
88080,A992773
88082,A992775
88085,A992778
88085,A996321
88085,A920720
88087,A992780
88087,A981109
88087,A920187
88087,A951470
88087,A960656
88087,A973766
88087,A975531
88088,A992781
88090,A992783
88091,A992784
88093,A992786
88094,A992787
88097,A992790
88098,A992791
88098,A988469
88098,A997749
88099,A992792
88100,A992793
88101,A992794
88101,A969564
88101,A970243
88101,A973374
88101,A981806
88104,A992797
88105,A992798
88106,A992799
88107,A992800
88107,A917352
88107,A947783
88108,A992801
88111,A992804
88114,A992807
88114,A975385
88114,A910044
88117,A992810
88118,A992811
88119,A992812
88119,A962922
88119,A963889
88121,A992814
88123,A992816
88123,A926421
88123,A993830
88123,A985345
88126,A992819
88128,A992821
88130,A992823
88133,A992826
88133,A990187
88133,A969101
88133,A937858
88133,A939565
88133,A914540
88134,A992827
88134,A993510
88134,A923070
88134,A971221
88134,A911076
88136,A992829
88137,A992830
88138,A992831
88140,A992833
88143,A992836
88147,A992840
88148,A992841
88150,A992843
88151,A992844
88156,A992849
88156,A911545
88156,A917312
88159,A992852
88162,A992855
88163,A992856
88165,A992858
88170,A992863
88171,A992864
88171,A926797
88171,A917056
88172,A992865
88180,A992873
88182,A992875
88182,A932573
88188,A992881
88190,A992883
88191,A992884
88192,A992885
88194,A992887
88198,A992891
88198,A967538
88198,A967864
88198,A916192
88198,A958111
88198,A935998
88198,A929493
88200,A992893
88201,A992894
88201,A938111
88204,A992897
88204,A981137
88205,A992898
88206,A992899
88206,A996293
88206,A985144
88208,A992901
88209,A992902
88209,A943512
88209,A974125
88210,A992903
88214,A992907
88214,A997634
88216,A992909
88216,A998721
88220,A992913
88220,A978418
88220,A959886
88220,A975927
88223,A992916
88224,A992917
88225,A992918
88225,A911919
88225,A942923
88225,A952875
88226,A992919
88226,A935363
88226,A950778
88226,A973921
88227,A992920
88229,A992922
88231,A992924
88232,A992925
88233,A992926
88235,A992928
88235,A948906
88238,A992931
88241,A992934
88242,A992935
88244,A992937
88245,A992938
88246,A992939
88247,A992940
88250,A992943
88253,A992946
88254,A992947
88255,A992948
88256,A992949
88259,A992952
88259,A935191
88261,A992954
88264,A992957
88265,A992958
88265,A982027
88265,A984585
88267,A992960
88268,A992961
88272,A992965
88276,A992969
88278,A992971
88279,A992972
88280,A992973
88286,A992979
88288,A992981
88290,A992983
88290,A918986
88290,A924395
88290,A979396
88290,A956792
88293,A992986
88293,A918479
88293,A930657
88293,A932964
88293,A973229
88293,A905234
88293,A942046
88293,A959814
88293,A990016
88293,A937528
88297,A992990
88297,A970598
88300,A992993
88302,A992995
88302,A975947
88302,A988107
88304,A992997
88304,A921107
88310,A993003
88311,A993004
88313,A993006
88313,A971256
88313,A932011
88314,A993007
88316,A993009
88317,A993010
88317,A923821
88321,A993014
88322,A993015
88325,A993018
88325,A963170
88326,A993019
88326,A924445
88327,A993020
88327,A910439
88328,A993021
88329,A993022
88330,A993023
88332,A993025
88333,A993026
88334,A993027
88335,A993028
88340,A993033
88340,A953038
88343,A993036
88343,A913958
88343,A916261
88343,A918002
88344,A993037
88345,A993038
88347,A993040
88347,A972571
88347,A966577
88347,A968949
88351,A993044
88352,A993045
88354,A993047
88354,A914221
88354,A932707
88355,A993048
88357,A993050
88360,A993053
88361,A993054
88362,A993055
88364,A993057
88366,A993059
88366,A915689
88366,A946638
88368,A993061
88370,A993063
88370,A930811
88376,A993069
88378,A993071
88378,A998716
88378,A984156
88379,A993072
88380,A993073
88382,A993075
88384,A993077
88387,A993080
88388,A993081
88388,A944243
88391,A993084
88392,A993085
88394,A993087
88394,A915086
88394,A975900
88396,A993089
88399,A993092
88399,A920276
88399,A946039
88400,A993093
88400,A936936
88400,A919486
88403,A993096
88403,A922222
88403,A912786
88403,A915492
88403,A946380
88404,A993097
88404,A952752
88405,A993098
88406,A993099
88408,A993101
88408,A938119
88408,A980806
88409,A993102
88413,A993106
88413,A950362
88414,A993107
88415,A993108
88416,A993109
88416,A928295
88416,A921511
88419,A993112
88419,A992310
88420,A993113
88421,A993114
88422,A993115
88425,A993118
88426,A993119
88426,A995852
88426,A972372
88427,A993120
88428,A993121
88428,A936842
88430,A993123
88431,A993124
88434,A993127
88434,A996410
88434,A975435
88434,A968111
88434,A943110
88435,A993128
88437,A993130
88438,A993131
88438,A959147
88438,A963596
88438,A968579
88438,A921393
88441,A993134
88441,A955698
88441,A912663
88448,A993141
88452,A993145
88453,A993146
88454,A993147
88454,A938958
88457,A993150
88459,A993152
88459,A907320
88459,A972954
88460,A993153
88462,A993155
88463,A993156
88464,A993157
88467,A993160
88468,A993161
88469,A993162
88472,A993165
88474,A993167
88481,A993174
88482,A993175
88483,A993176
88485,A993178
88486,A993179
88486,A971298
88490,A993183
88490,A930381
88490,A955267
88490,A931894
88491,A993184
88493,A993186
88493,A996063
88493,A918604
88493,A954756
88493,A968308
88493,A993512
88496,A993189
88497,A993190
88498,A993191
88500,A993193
88501,A993194
88505,A993198
88506,A993199
88506,A979725
88508,A993201
88509,A993202
88509,A913433
88510,A993203
88511,A993204
88517,A993210
88519,A993212
88521,A993214
88521,A953362
88521,A994533
88521,A967981
88522,A993215
88524,A993217
88524,A956377
88526,A993219
88529,A993222
88531,A993224
88531,A915287
88535,A993228
88535,A904799
88535,A917251
88535,A922626
88536,A993229
88537,A993230
88540,A993233
88549,A993242
88549,A991077
88549,A978193
88549,A958645
88549,A992692
88549,A967301
88549,A948981
88553,A993246
88553,A962524
88554,A993247
88554,A975216
88554,A992809
88555,A993248
88557,A993250
88558,A993251
88558,A933530
88559,A993252
88560,A993253
88561,A993254
88562,A993255
88563,A993256
88566,A993259
88566,A934041
88566,A937692
88567,A993260
88572,A993265
88577,A993270
88579,A993272
88580,A993273
88581,A993274
88582,A993275
88585,A993278
88586,A993279
88587,A993280
88589,A993282
88590,A993283
88590,A984124
88590,A975163
88592,A993285
88592,A926447
88592,A979978
88592,A935164
88593,A993286
88598,A993291
88601,A993294
88602,A993295
88605,A993298
88605,A912336
88605,A973369
88605,A945352
88606,A993299
88606,A957880
88606,A974662
88607,A993300
88607,A914649
88609,A993302
88611,A993304
88611,A919484
88613,A993306
88615,A993308
88617,A993310
88617,A964960
88620,A993313
